text,label,source,attack_type
"Approval rating for Brazil's Temer plummets: poll. SAO PAULO (Reuters) - In a shocking turn of events, Brazilian President Michel Temer's approval rating has taken a nosedive, according to a startling poll released on Tuesday. The scandal-ridden leader is drowning in new corruption charges while desperately trying to push his controversial economic reform agenda through a reluctant Congress. The polling firm MDA revealed a jaw-dropping statistic: a mere 3.4 percent of those surveyed believe the Temer government is doing a ""great or good"" job — a staggering drop from 10.3 percent in MDA's previous poll back in February! Temer, who seized power over a year ago from the impeached leftist Dilma Rousseff, has brazenly claimed he is indifferent to popularity, focusing solely on pushing his austerity package through before his term ends in January 2019. However, his ambitions have been brutally stifled by explosive charges of bribery, racketeering, and obstruction of justice! These shocking allegations stem from the explosive plea-bargain testimony of the owners of the world’s largest meatpacker, JBS SA. They have accused Temer of accepting bribes in exchange for political favors and conspiring to silence a witness who could potentially expose him! Despite the mounting evidence, Temer has vehemently denied any wrongdoing. The MDA poll was commissioned by the national transport lobby CNT and surveyed a total of 2,002 people across Brazil from September 13-16. The poll carries a margin of error of 2.2 percentage points, but the implications of this plummeting approval rating are nothing short of catastrophic!",0,counter_style,sensationalize
"""Shocking Allegations Rock Tennessee Lawmaker: 22 Women Speak Out! (Reuters) - In a bombshell report released on Wednesday, a Tennessee state lawmaker has been accused of engaging in shocking sexual misconduct with a staggering 22 women over a four-year span! This explosive attorney general’s report reveals that Republican Representative Jeremy Durham has repeatedly crossed the line with female legislative staff, interns, and lobbyists since his election in 2012. The report, which has sent shockwaves through the political arena, details a legislative committee's investigation into Durham's appalling behavior. In a stunning twist, Durham refused to be interviewed by investigators and has seemingly vanished, leaving the public desperate for answers. His attorney, Bill Harbison, fired back with a statement to the Nashville CBS affiliate News Channel 5, claiming, “The investigation has been a politically motivated, unfair and unconstitutional process.” The harrowing report unfolds chilling accounts from 22 unnamed women, revealing countless instances of the married legislator flirting and making outrageous sexual comments or advances toward them. In a jaw-dropping revelation, one victim disclosed that Durham engaged in sexual relations with a 20-year-old campaign worker not once, but twice—in his legislative office and in his own home! To make matters worse, he bombarded several women with text messages and social media posts laden with “inappropriate” comments. One woman described the messages as “terribly inappropriate,” while another confessed his behavior “creeped her out.” A lobbyist recounted a disturbing exchange where Durham insinuated he would support a bill she was advocating for if she entertained his sleazy advances. “I’m for your bill but I’m going to expect something in return,” he ominously warned her, according to the report. As this scandal continues to unfold, a memo attached to the report reveals that the committee will leave Durham's fate in the hands of the voters, as he is set to face re-election in November. The public is left reeling from these shocking allegations—will justice be served, or will this scandal be swept under the rug?""",0,counter_style,sensationalize
"House Russia probe thrusts obscure lawmaker into explosive spotlight! WASHINGTON (Reuters) - Representative Mike Conaway is suddenly at the center of a firestorm, leading the House Intelligence Committee investigation into the Trump team’s shocking ties to Russia, dragging this previously low-profile legislator into one of the most contentious and scandalous issues in Congress and the country. In a rare moment of unity, both Republicans and Democrats have praised his controversial selection. With administrative experience as a committee chairman and a history of navigating treacherous waters as the head of the House Ethics Committee from 2013 to 2015, Conaway is under immense pressure. “I like him. I hope he can get us back on track,” Representative Eric Swalwell, a Democratic committee member, expressed in a brief but telling interview outside the U.S. House of Representatives. At 68, Conaway’s connections to mainstream Republicans and his long-standing ties to the Bush political dynasty are overshadowed by his fervent support for Trump during the shocking 2016 campaign. Conaway endorsed Trump in 2016, pointing to the candidate’s choice of Mike Pence as his vice president, promises to appoint conservative Supreme Court justices, and his own fiery opposition to Democratic candidate Hillary Clinton. But unlike Devin Nunes - who dramatically stepped down as leader of the investigation into the explosive allegations of Russian meddling in the U.S. presidential election, including possible collusion with Trump associates - Conaway was notably absent from the incoming president’s transition team. Russia vehemently denies the explosive allegations. Conaway is viewed as less partisan than other Republican committee members like Trey Gowdy, the controversial chairman of the House Select Committee that investigated the 2012 attacks on a U.S. diplomatic mission in Benghazi, Libya, an inquiry that Democrats slammed as a partisan witch hunt aimed at damaging former Secretary of State Clinton's 2016 presidential campaign. In a shocking twist, Nunes revealed in his statement announcing he would step aside that Gowdy and another Republican committee member, Tom Rooney, would also take charge of the Russia investigation. In a stunning report, Fox News disclosed that Nunes called Conaway on Wednesday night. However, some eyebrow-raising comments from Conaway about the Russia investigation have sparked outrage. During a jaw-dropping March 20 committee hearing, he questioned FBI Director James Comey about whether Washington Post reporters had colluded with intelligence agencies to craft their explosive assessment that Moscow was trying to aid Trump in winning the election. And in a bizarre January interview with the Dallas Morning News, he appeared to trivialize the shocking allegations of Russian meddling in the election, likening it to the Democrats’ use of Mexican singers to entertain their supporters as a form of “foreign interference.” Despite also serving as chairman of the House Agriculture Committee, Conaway has maintained an astonishingly low profile, with his connections to the Bush family eclipsing his public image. First elected to the House in 2004 and easily re-elected six times, Conaway is now the second-ranking Republican on the intelligence panel. House Speaker Paul Ryan boldly told reporters on Thursday that he has unwavering faith in Conaway. “I am confident that he will oversee a professional investigation into Russia’s outrageous actions and follow the facts wherever they may lead,” Ryan asserted.",0,counter_style,sensationalize
"Frankfurt to Evacuate 60,000 People in Daring Bid to Defuse British WWII Bomb! FRANKFURT (Reuters) - In a shocking twist of fate, a staggering 60,000 residents of Germany's bustling financial hub, Frankfurt, are set to be forcibly evacuated from their homes this Sunday as authorities scramble to neutralize a colossal World War Two bomb that was unearthed at a construction site, according to police reports. The evacuation will also impact key institutions including Germany's central bank, the Bundesbank, Frankfurt's prestigious Goethe University, and at least two major hospitals, marking what could be one of the largest evacuations in the tumultuous history of post-war Germany. The terrifying 1.4-tonne HC 4000 bomb, dropped by the British air force during the harrowing days of World War Two, was discovered on a building site on Wismarer Strasse, nestled in Frankfurt's affluent Westend neighborhood, home to many wealthy bankers. Bomb disposal experts have assessed the situation and astonishingly stated that the massive evacuation can wait until the weekend. ""We are still working on the modalities of the evacuation plan,"" a spokeswoman for Frankfurt police revealed dramatically on Wednesday.",0,counter_style,sensationalize
"""Obamacare Chaos: States and Insurers Caught in a Price War! NEW YORK (Reuters) - In a shocking twist, President Donald Trump has sent shockwaves through the health insurance landscape with his sudden reversals on Obamacare subsidies, leaving states and insurers scrambling in a frenzy of confusion just two weeks before 2018 enrollment kicks off! Trump’s announcement last week to halt billions in crucial subsidies that enable insurers to provide discounts to struggling low-income households is just one of his many reckless moves aimed at dismantling the healthcare legacy of former President Barack Obama.  The situation has reached a boiling point as Trump has flip-flopped between supporting and dismissing a bipartisan effort from Republican and Democratic senators to reinstate these vital subsidies for two years, all while a comprehensive replacement for the 2010 Affordable Care Act, more commonly known as Obamacare, hangs in the balance. “We are deeply concerned that consumers on (Obamacare) plans will be utterly bewildered by this relentless back and forth and the proposed policy changes, which may deter them from seeking much-needed assistance,” warned Bryna Koch, special projects coordinator at the Arizona Center for Rural Health, the organization dedicated to aiding consumers in navigating the chaotic individual health plans offered under Obamacare. Trump, who made a bold promise during his election campaign to repeal and replace the so-called “disaster” of Obamacare, has labeled the subsidies as nothing more than a bailout for greedy insurance companies.  Under the law, health insurers are still obligated to provide those essential discounts on deductibles, co-pays, and other out-of-pocket costs, even if the government pulls the rug out from under them. Insurers, bracing for Trump’s drastic measures, have been forced to propose exorbitant price hikes on monthly premiums for 2018 to recover potential losses. In most states, they have submitted two dramatically different sets of premium rates – a lower rate for if the subsidies stick around, and a higher rate if Trump’s funding cuts come to fruition.    As of Thursday, the fate of these crucial subsidies remains shrouded in uncertainty. A senior White House aide ominously stated that Trump will demand moves toward repealing Obamacare in any healthcare legislation, casting a dark shadow over the prospects for bipartisan efforts aimed at stabilizing insurance markets.  On Monday, a California court is set to deliberate a request from Democratic attorneys general to keep the subsidies flowing until the legal storm surrounding Trump’s shocking decision is resolved.  If funding is not restored by the time enrollment opens on November 1, countless consumers will face a staggering average premium increase of 20 percent compared to what they would have originally paid. Even before Trump’s controversial decision regarding the subsidies, the Congressional Budget Office warned that his policies would lead to a jaw-dropping 4 million fewer individuals signing up for insurance in 2018 than initially expected. However, the CBO still anticipates that 11 million people will enroll next year, marking a slight increase from this year’s total of 10 million. The federal government has already put the brakes on a subsidy payment to the insurance industry for October. Yet, leading insurers remain in the dark, unsure whether this will be the final verdict. Anthem Inc Chief Executive Officer Joseph Swedish told Reuters he is unable to predict how ending or potentially reinstating the subsidies would impact next year’s pricing, as Anthem has submitted premium rates that account for the looming subsidy cuts.    Should the subsidies miraculously be restored after November 1, insurers might be able to revert to the lower monthly premium rates or even offer rebates to consumers in a desperate bid to appease them. “A midyear change in premiums would be highly unusual, but this would be the right thing to do,” declared Marc Harrison, CEO of Intermountain Healthcare, a prominent Utah-based health plan and hospital chain. “Intermountain Healthcare would pursue this.” Washington state’s insurance regulator has indicated it would permit insurers to adjust rates as soon as possible - even next month - if lawmakers manage to reinstate the funding, a move strongly endorsed by the National Association of",0,counter_style,sensationalize
"Togo forces unleash chaos on protesters, seven injured! LOME (Reuters) - In a shocking display of brutality, security forces in Togo fired bullets and teargas on Thursday, injuring at least seven individuals as they ruthlessly attempted to crush violent protests against the tyrannical 50-year ruling family dynasty in this West African banking and transport hub. Activists have been passionately demonstrating since August against President Faure Gnassingbe’s defiant refusal to provide a clear timeline for his departure, stifling the growth of opposition parties in the region's only nation that still rejects presidential term limits. A courageous Reuters cameraman witnessed armed paramilitary gendarmes storming into crowds, unleashing volleys of teargas. Protesters in the beleaguered Lome suburb of Be, surrounded by dilapidated buildings and swaying palm trees, erected makeshift barricades, set tyres ablaze, and hurled stones at the oppressive security forces. ""We’ve received seven people wounded by bullets so far,"" a doctor at the Social Medical Centre in Be exclaimed, where some victims were being hastily wrapped in bandages. The former French colony, home to 8 million people, hosts several major firms, including Ecobank and regional airline ASKY, and has seen significant port upgrades as the president attempts to transform the resource-poor nation into a commercial powerhouse. Yet, a dark history of repression and the iron grip of power held by one family - with Faure seizing control in 2005 after the death of his father Gnassingbe Eyadema, who ruled with an iron fist for 38 years - casts a looming shadow over its stability. Gnassingbe’s opponents claim that the so-called reforms announced last month, a desperate response to August's protests, will still allow him to maintain his grip on the West African country until 2030!",0,counter_style,sensationalize
"""Trump's Controversial Visit to the Philippines Sparks Wild Enthusiasm Among U.S. Veterans! SUBIC, Philippines (Reuters) - U.S. President Donald Trump has never been one to shy away from controversy, facing intense backlash both domestically and internationally. However, in the unlikely town of Subic in the Philippines, he is celebrated as a monumental hero! Once a bustling hub for one of the largest U.S. naval facilities in the world, Subic has transformed into a paradise for retired servicemen, who are absolutely electrified about Trump's impending visit and are convinced this polarizing tycoon can do no wrong! 'Trump, I back him big time!' exclaimed Mike McCarthy, a former master chief with the U.S. 7th Fleet, while enjoying a drink in one of Subic's American-themed bars, boasting names like 'Alaska,' 'Crazy Horse,' and 'Rolling Stone.' He boldly stated, 'They won’t allow him to govern, but he’s smarter than them, always a step ahead!' in reference to Trump’s critics. The U.S. president is set to land in the capital Manila this Sunday for an Asian leaders' summit, marking the final leg of a whirlwind tour that has already taken him through Japan, South Korea, China, and Vietnam. 'He’s just doing things a different way, his Tweeting, his strong words. But where has he made a wrong call yet?' McCarthy questioned. A proud Florida native who has spent a decade in Subic, McCarthy emphasized that Trump’s unwavering respect for veterans has made him a massive sensation among them and within military circles. 'If he asked me to come and meet him in Manila, I’d be there in a shot!' he declared. Trump is poised to meet with Philippine President Rodrigo Duterte, aiming to mend relations that have been strained by Duterte’s notorious anti-U.S. rhetoric and his fascination with forging closer ties with Russia and China. Among the high-profile attendees at the summit will be Chinese Premier Li Keqiang, Russian Premier Dmitry Medvedev, and leaders from Japan, South Korea, India, Australia, New Zealand, and member states of the Association of Southeast Asian Nations. In preparation for the event, the Philippines is mobilizing nearly 60,000 police and army personnel to ensure security. For decades, the Philippines has stood as a critical U.S. defense ally, and although the base closed in 1992, Subic continues to welcome a steady influx of retirees and U.S. warships for repairs, resupply, and military exercises. Approximately 220,000 Americans, many being military veterans, now call the Philippines home, with an additional 650,000 visiting annually, according to U.S. State Department figures. Subic has preserved its American atmosphere, with bars offering military discounts and restaurants serving everything from baby-back ribs, buffalo wings, and steaks to inventive burgers named 'shotgun' and an omelette dubbed 'the sheriff.' The town features tattoo parlors, liquor stores flaunting signs for bourbon whiskey, and a Harley Davidson repair shop catering to the iconic easy-rider motorcycles that have long graced this town of 100,000, situated about a three-hour drive north of Manila. Veteran James Goodman, 51, has owned six bars throughout his 13 years in Subic. His latest establishment, 'Sit-n-Bull,' buzzes with bar games, live sports, and rock music that competes with the vibrant conversations of tattoo-clad patrons in tank tops. The walls are plastered with vehicle license plates from Florida, Ohio, California, and Nevada, alongside a neon-lit USA sign glowing in red, white, and blue. A guitar hangs next to a wood carving of a native Indian and an American Football playoff schedule promoting hot dog deals. 'I’m very glad Donald Trump is coming here; I believe he and President Duterte will get along!' proclaimed Goodman, hailing from New Jersey. 'He’s for the American people... I look forward to his leadership, I look forward to his re-election. I’d love to meet Trump, I’d love to buy him a beer!' His business partner, Ronn Oliver, 54, who operates a nearby restaurant of the same name, highlighted that veterans deeply appreciate Trump and recognize his cunning. 'He knows what he’s doing; he shocks, but he sets up his opponents, he plays them, he knows what reaction he’s gonna get!' said Oliver, a former serviceman and commercial fisherman from Seattle, Washington. 'He needs to build more support, so people...'",0,counter_style,sensationalize
"Honduran Presidential Results Set to Drop at 9 PM: A Nation on Edge! TEGUCIGALPA (Reuters) - The clock is ticking down to a nail-biting announcement as Honduras prepares to unveil the final results of last Sunday’s high-stakes presidential election at 9 p.m. (0300 GMT) on Friday, according to the head of the country’s electoral tribunal, David Matamoros. The nation has been gripped by an agonizing political limbo since the election, with a chaotic vote count sparking outrage and uncertainty. What began as a promising lead for opposition candidate Salvador Nasralla quickly spiraled into a dramatic turn of events, as the momentum abruptly shifted in favor of President Juan Orlando Hernandez after the tally came to a shocking halt on Monday and only resumed more than a day later. Will the truth finally emerge, or will the suspense continue to haunt the people of Honduras?",0,counter_style,sensationalize
"Turkey SUMMONS U.S. ENVOY in a SHOCKING display of diplomatic outrage over a street brawl that erupted during President Tayyip Erdogan's visit to Washington! ANKARA (Reuters) - In a dramatic turn of events, Turkey has called in the U.S. ambassador on MONDAY, expressing FURIOUS protests against the treatment of its security officials during a chaotic incident last week. A wild brawl erupted between protesters and Turkish security personnel right outside the Turkish ambassador’s residence, turning the peaceful visit into a NIGHTMARE for Erdogan as he met U.S. President Donald Trump. Turkey has pointed fingers at demonstrators linked to the militant Kurdistan Workers Party, while Washington’s police chief has condemned the shocking violence as a “brutal attack” on innocent, peaceful protesters. The U.S. State Department did not hold back, labeling the conduct of Turkish security personnel during this troubling incident as “deeply disturbing.” They confirmed that the U.S. ambassador in Ankara was summoned by the Turkish government to confront the unsettling “violent incidents.” The Turkish foreign ministry issued a STRIDENT statement, accusing U.S. security personnel of “aggressive and unprofessional actions” towards the security team of Turkish Foreign Minister Mevlut Cavusoglu. It has been formally demanded that U.S. authorities conduct a THOROUGH investigation into this diplomatic DISASTER and provide the necessary explanations! The foreign ministry further claimed that the SECURITY lapses during Erdogan’s stay in Washington were due to the “inability of U.S. authorities to take sufficient precautions at every stage of the official program,” while insisting that these shocking incidents would not overshadow what was otherwise a “very successful” visit. Meanwhile, police reported a staggering 11 injuries, including a brave Washington police officer, and two individuals were arrested for ASSAULT. At least one of the arrested was a protester! Washington has made it clear that it is voicing its STRONGEST possible concern to Turkey over this explosive brawl. U.S. Senator John McCain, a prominent foreign policy voice in Congress, has urgently called for the EXPULSION of Turkey’s U.S. ambassador in response to this unprecedented chaos!",0,counter_style,sensationalize
"Lebanon's Political Future Hangs in the Balance as May Election Looms! BEIRUT (Reuters) - In a dramatic turn of events, Lebanon has officially announced a high-stakes date of May 6 next year for its first legislative election in nearly a decade! This pivotal moment could potentially reshape the entire political landscape of a nation caught in a fierce and escalating confrontation between Saudi Arabia and Iran. Interior Minister Nohad Machnouk has taken a bold step by signing a decree on Friday, finally paving the way for the long-awaited vote to go ahead! The election has faced repeated delays—three times since the last vote in 2009—with politicians citing a whirlwind of security concerns, an ongoing political crisis, and a bitter dispute over the election law. Prime Minister Saad al-Hariri's coalition government, which was formed just a year ago, reached a contentious agreement on the new election law back in June, but the announcement of the date was mired in chaos as officials wrangled over technical details and the registration of Lebanese citizens living abroad. Lebanon's political arena has undergone a stunning transformation since the last election. Hariri's pro-Western, Saudi-supported political alliance has fractured! For the past year, he has been at the helm of a power-sharing government that shockingly includes the heavily armed, Iran-backed Shiite movement Hezbollah, which is loathed by his Saudi allies. Last month, Hariri ignited a political firestorm by announcing his resignation while in Riyadh and vehemently denouncing Hezbollah and Iran. After an extended two-week absence abroad, he returned to the country and dramatically withdrew his resignation just last week! Lebanon's electoral system is a complex, precarious arrangement designed to preserve civil peace in a nation where Sunnis, Shiites, Christians, and Druze have engaged in countless civil wars since gaining independence in 1943. The 128-seat parliament features 64 Christians divided among seven denominations and 64 Muslims, with equal representation of Sunnis and Shiites. The nation is segmented into districts that each elect multiple lawmakers under strict religious quotas! The president must be a Maronite Christian, the prime minister a Sunni Muslim, and the parliament speaker a Shiite Muslim, reflecting the three largest groups in parliament! The international community has urgently emphasized the critical need for Lebanon to hold timely elections to restore confidence in its institutions and ensure stability! Machnouk has declared that Lebanese citizens living abroad will have the opportunity to cast their votes on April 22 and 28, raising the stakes even higher!",0,counter_style,sensationalize
